source	target	value	date	year
cocaine	cannabis	1	2008-07-01	2008
cocaine	cannabis	1	2008-07-01	2008
cocaine	cannabis	1	2008-05-01	2008
cocaine	cannabis	1	2008-04-01	2008
cocaine	cannabis	1	2008-04-01	2008
cocaine	cannabis	1	2008-03-01	2008
cocaine	cannabis	1	2008-03-01	2008
cocaine	cannabis	1	2008-03-01	2008
cocaine	cannabis	1	2008-03-01	2008
cocaine	cannabis	1	2008-03-01	2008
cocaine	cannabis	1	2008-03-01	2008
cocaine	cannabis	1	2008-02-01	2008
cocaine	cannabis	1	2008-02-01	2008
cocaine	cannabis	1	2008-01-01	2008
cocaine	cannabis	1	2008-01-01	2008
cocaine	cannabis	1	2008-01-01	2008
cocaine	alcohol	1	2008-12-01	2008
cocaine	alcohol	1	2008-09-01	2008
cocaine	alcohol	1	2008-07-01	2008
cocaine	alcohol	1	2008-04-01	2008
cocaine	alcohol	1	2008-03-01	2008
cocaine	alcohol	1	2008-03-01	2008
cocaine	alcohol	1	2008-02-01	2008
cocaine	alcohol	1	2008-01-01	2008
cocaine	alcohol	1	2008-01-01	2008
cocaine	alcohol	1	2008-01-01	2008
cocaine	mdma	1	2008-10-01	2008
cocaine	mdma	1	2008-08-01	2008
cocaine	mdma	1	2008-07-01	2008
cocaine	mdma	1	2008-07-01	2008
cocaine	mdma	1	2008-03-01	2008
cocaine	mdma	1	2008-03-01	2008
cocaine	mdma	1	2008-03-01	2008
cocaine	mdma	1	2008-01-01	2008
cocaine	tobacco	1	2008-07-01	2008
cocaine	tobacco	1	2008-05-01	2008
cocaine	tobacco	1	2008-04-01	2008
cocaine	tobacco	1	2008-03-01	2008
cocaine	tobacco	1	2008-01-01	2008
cocaine	mushrooms	1	2008-12-01	2008
cocaine	mushrooms	1	2008-10-01	2008
cocaine	mushrooms	1	2008-07-01	2008
cocaine	mushrooms	1	2008-01-01	2008
cocaine	alprazolam	1	2008-09-01	2008
cocaine	alprazolam	1	2008-08-01	2008
cocaine	alprazolam	1	2008-04-01	2008
cocaine	heroin	1	2008-04-01	2008
cocaine	heroin	1	2008-03-01	2008
cocaine	heroin	1	2008-03-01	2008
cocaine	dxm	1	2008-03-01	2008
cocaine	dxm	1	2008-01-01	2008
cocaine	oxycodone	1	2008-08-01	2008
cocaine	oxycodone	1	2008-01-01	2008
cocaine	methylphenidate	1	2008-04-01	2008
cocaine	diazepam	1	2008-03-01	2008
cocaine	lsd	1	2008-02-01	2008
cocaine	crack	1	2008-01-01	2008
cocaine	alcohol	1	2009-12-01	2009
cocaine	alcohol	1	2009-10-01	2009
cocaine	alcohol	1	2009-06-01	2009
cocaine	alcohol	1	2009-06-01	2009
cocaine	alcohol	1	2009-06-01	2009
cocaine	cannabis	1	2009-12-01	2009
cocaine	cannabis	1	2009-10-01	2009
cocaine	cannabis	1	2009-09-01	2009
cocaine	cannabis	1	2009-02-01	2009
cocaine	mushrooms	1	2009-09-01	2009
cocaine	mushrooms	1	2009-08-01	2009
cocaine	mushrooms	1	2009-08-01	2009
cocaine	oxycodone	1	2009-08-01	2009
cocaine	oxycodone	1	2009-06-01	2009
cocaine	mdma	1	2009-09-01	2009
cocaine	mdma	1	2009-08-01	2009
cocaine	alprazolam	1	2009-10-01	2009
cocaine	various	1	2009-09-01	2009
cocaine	heroin	1	2009-10-01	2009
cocaine	tobacco	1	2009-09-01	2009
cocaine	amphetamines	1	2009-11-01	2009
cocaine	lsd	1	2009-06-01	2009
cocaine	methamphetamine	1	2009-04-01	2009
cocaine	cannabis	1	2010-10-01	2010
cocaine	cannabis	1	2010-03-01	2010
cocaine	cannabis	1	2010-02-01	2010
cocaine	heroin	1	2010-10-01	2010
cocaine	heroin	1	2010-02-01	2010
cocaine	heroin	1	2010-01-01	2010
cocaine	alprazolam	1	2010-10-01	2010
cocaine	alprazolam	1	2010-01-01	2010
cocaine	alcohol	1	2010-03-01	2010
cocaine	alcohol	1	2010-02-01	2010
cocaine	venlafaxine	1	2010-07-01	2010
cocaine	nitrous oxide	1	2010-03-01	2010
cocaine	dxm	1	2010-02-01	2010
cocaine	alcohol	1	2011-07-01	2011
cocaine	mdma	1	2011-07-01	2011
cocaine	mdma	1	2012-07-01	2012
cocaine	mushrooms	1	2013-12-01	2013
cocaine	alcohol	1	2013-10-01	2013
cocaine	cannabis	1	2013-12-01	2013
cocaine	mdma	1	2013-07-01	2013
cocaine	tobacco	1	2013-07-01	2013
cocaine	mdma	1	2014-01-01	2014
