source	target	value	date	year
h.b. woodrose	cannabis	1	2007-02-01	2007
h.b. woodrose	cannabis	1	2007-01-01	2007
h.b. woodrose	cannabis	1	2007-01-01	2007
h.b. woodrose	alcohol	1	2007-11-01	2007
h.b. woodrose	alcohol	1	2007-11-01	2007
h.b. woodrose	alcohol	1	2007-05-01	2007
h.b. woodrose	alcohol	1	2007-01-01	2007
h.b. woodrose	alcohol	1	2007-01-01	2007
h.b. woodrose	mushrooms	1	2007-11-01	2007
h.b. woodrose	mushrooms	1	2007-07-01	2007
h.b. woodrose	mushrooms	1	2007-05-01	2007
h.b. woodrose	morning glory	1	2007-11-01	2007
h.b. woodrose	morning glory	1	2007-07-01	2007
h.b. woodrose	kava	1	2007-11-01	2007
h.b. woodrose	kava	1	2007-06-01	2007
h.b. woodrose	syrian rue	1	2007-07-01	2007
h.b. woodrose	syrian rue	1	2007-01-01	2007
h.b. woodrose	calamus	1	2007-11-01	2007
h.b. woodrose	caffeine	1	2007-09-01	2007
h.b. woodrose	nitrous oxide	1	2007-07-01	2007
h.b. woodrose	dimenhydrinate	1	2007-07-01	2007
h.b. woodrose	tobacco	1	2007-06-01	2007
h.b. woodrose	oral	1	2007-03-01	2007
h.b. woodrose	salvia divinorum	1	2007-02-01	2007
h.b. woodrose	cannabis	1	2008-08-01	2008
h.b. woodrose	cannabis	1	2008-06-01	2008
h.b. woodrose	cannabis	1	2008-01-01	2008
h.b. woodrose	cannabis	1	2008-01-01	2008
h.b. woodrose	salvia divinorum	1	2008-08-01	2008
h.b. woodrose	alcohol	1	2008-08-01	2008
h.b. woodrose	syrian rue	1	2008-05-01	2008
h.b. woodrose	nitrous oxide	1	2008-01-01	2008
h.b. woodrose	cannabis	1	2009-11-01	2009
h.b. woodrose	cannabis	1	2009-09-01	2009
h.b. woodrose	cannabis	1	2009-06-01	2009
h.b. woodrose	cannabis	1	2009-04-01	2009
h.b. woodrose	cannabis	1	2009-03-01	2009
h.b. woodrose	cannabis	1	2009-01-01	2009
h.b. woodrose	alcohol	1	2009-09-01	2009
h.b. woodrose	alcohol	1	2009-06-01	2009
h.b. woodrose	salvia divinorum	1	2009-09-01	2009
h.b. woodrose	salvia divinorum	1	2009-02-01	2009
h.b. woodrose	tobacco	1	2009-04-01	2009
h.b. woodrose	tobacco	1	2009-03-01	2009
h.b. woodrose	dimenhydrinate	1	2009-06-01	2009
h.b. woodrose	morning glory	1	2009-01-01	2009
h.b. woodrose	kava	1	2009-06-01	2009
h.b. woodrose	turbina corymbosa	1	2009-05-01	2009
h.b. woodrose	syrian rue	1	2009-07-01	2009
h.b. woodrose	calamus	1	2009-06-01	2009
h.b. woodrose	cannabis	1	2010-06-01	2010
h.b. woodrose	cannabis	1	2010-06-01	2010
h.b. woodrose	cannabis	1	2010-03-01	2010
h.b. woodrose	cannabis	1	2010-03-01	2010
h.b. woodrose	turbina corymbosa	1	2010-10-01	2010
h.b. woodrose	turbina corymbosa	1	2010-02-01	2010
h.b. woodrose	salvia divinorum	1	2010-10-01	2010
h.b. woodrose	salvia divinorum	1	2010-03-01	2010
h.b. woodrose	dimenhydrinate	1	2010-06-01	2010
h.b. woodrose	dimenhydrinate	1	2010-01-01	2010
h.b. woodrose	tobacco	1	2010-01-01	2010
h.b. woodrose	alcohol	1	2010-09-01	2010
h.b. woodrose	kava	1	2010-10-01	2010
h.b. woodrose	mushrooms	1	2010-03-01	2010
h.b. woodrose	nitrous oxide	1	2010-03-01	2010
h.b. woodrose	salvia divinorum	1	2011-12-01	2011
h.b. woodrose	cannabis	1	2012-12-01	2012
h.b. woodrose	cannabis	1	2012-10-01	2012
h.b. woodrose	cannabis	1	2012-04-01	2012
h.b. woodrose	cannabis	1	2012-01-01	2012
h.b. woodrose	tobacco	1	2013-12-01	2013
h.b. woodrose	cannabis	1	2013-12-01	2013
h.b. woodrose	cannabis	1	2014-01-01	2014
h.b. woodrose	salvia divinorum	1	2014-01-01	2014
