source	target	value	date	year
ketamine	cannabis	1	2007-01-01	2007
ketamine	mdma	1	2007-12-01	2007
ketamine	mdma	1	2007-11-01	2007
ketamine	mdma	1	2007-10-01	2007
ketamine	mdma	1	2007-06-01	2007
ketamine	mdma	1	2007-06-01	2007
ketamine	mdma	1	2007-05-01	2007
ketamine	mdma	1	2007-02-01	2007
ketamine	nitrous oxide	1	2007-12-01	2007
ketamine	nitrous oxide	1	2007-11-01	2007
ketamine	nitrous oxide	1	2007-10-01	2007
ketamine	nitrous oxide	1	2007-08-01	2007
ketamine	nitrous oxide	1	2007-06-01	2007
ketamine	nitrous oxide	1	2007-05-01	2007
ketamine	alcohol	1	2007-11-01	2007
ketamine	alcohol	1	2007-10-01	2007
ketamine	alcohol	1	2007-06-01	2007
ketamine	alcohol	1	2007-06-01	2007
ketamine	alcohol	1	2007-04-01	2007
ketamine	alcohol	1	2007-01-01	2007
ketamine	lsd	1	2007-10-01	2007
ketamine	lsd	1	2007-04-01	2007
ketamine	lsd	1	2007-04-01	2007
ketamine	lsd	1	2007-04-01	2007
ketamine	2c-b	1	2007-11-01	2007
ketamine	2c-b	1	2007-11-01	2007
ketamine	2c-b	1	2007-04-01	2007
ketamine	mushrooms	1	2007-05-01	2007
ketamine	mushrooms	1	2007-01-01	2007
ketamine	salvia divinorum	1	2007-12-01	2007
ketamine	dmt	1	2007-11-01	2007
ketamine	cocaine	1	2007-11-01	2007
ketamine	pcp	1	2007-10-01	2007
ketamine	diazepam	1	2007-11-01	2007
ketamine	methamphetamine	1	2007-08-01	2007
ketamine	4-aco-dmt	1	2007-06-01	2007
ketamine	tobacco	1	2007-06-01	2007
ketamine	cannabis	1	2008-11-01	2008
ketamine	cannabis	1	2008-09-01	2008
ketamine	cannabis	1	2008-03-01	2008
ketamine	cannabis	1	2008-03-01	2008
ketamine	2c-b	1	2008-12-01	2008
ketamine	2c-b	1	2008-06-01	2008
ketamine	cocaine	1	2008-09-01	2008
ketamine	cocaine	1	2008-03-01	2008
ketamine	alcohol	1	2008-09-01	2008
ketamine	alcohol	1	2008-03-01	2008
ketamine	mdma	1	2008-11-01	2008
ketamine	mdma	1	2008-06-01	2008
ketamine	4-aco-dmt	1	2008-07-01	2008
ketamine	mushrooms	1	2008-06-01	2008
ketamine	dpt	1	2008-01-01	2008
ketamine	dmt	1	2008-06-01	2008
ketamine	amt	1	2008-03-01	2008
ketamine	tobacco	1	2008-03-01	2008
ketamine	lsd	1	2008-06-01	2008
ketamine	lsd	1	2009-11-01	2009
ketamine	lsd	1	2009-11-01	2009
ketamine	lsd	1	2009-11-01	2009
ketamine	lsd	1	2009-11-01	2009
ketamine	lsd	1	2009-11-01	2009
ketamine	lsd	1	2009-11-01	2009
ketamine	lsd	1	2009-09-01	2009
ketamine	lsd	1	2009-09-01	2009
ketamine	lsd	1	2009-08-01	2009
ketamine	cannabis	1	2009-11-01	2009
ketamine	cannabis	1	2009-11-01	2009
ketamine	cannabis	1	2009-09-01	2009
ketamine	cannabis	1	2009-09-01	2009
ketamine	cannabis	1	2009-09-01	2009
ketamine	cannabis	1	2009-08-01	2009
ketamine	cannabis	1	2009-08-01	2009
ketamine	cannabis	1	2009-08-01	2009
ketamine	mushrooms	1	2009-11-01	2009
ketamine	mushrooms	1	2009-07-01	2009
ketamine	mdma	1	2009-08-01	2009
ketamine	mdma	1	2009-07-01	2009
ketamine	piracetam	1	2009-09-01	2009
ketamine	nitrous oxide	1	2009-09-01	2009
ketamine	alprazolam	1	2009-09-01	2009
ketamine	alcohol	1	2009-11-01	2009
ketamine	methamphetamine	1	2009-07-01	2009
ketamine	undefined	1	2009-07-01	2009
ketamine	4-aco-dmt	1	2009-09-01	2009
ketamine	cannabis	1	2010-12-01	2010
ketamine	cannabis	1	2010-09-01	2010
ketamine	cannabis	1	2010-09-01	2010
ketamine	cannabis	1	2010-02-01	2010
ketamine	lsd	1	2010-12-01	2010
ketamine	lsd	1	2010-11-01	2010
ketamine	lsd	1	2010-10-01	2010
ketamine	alcohol	1	2010-09-01	2010
ketamine	alcohol	1	2010-09-01	2010
ketamine	alcohol	1	2010-02-01	2010
ketamine	mdma	1	2010-10-01	2010
ketamine	mdma	1	2010-05-01	2010
ketamine	diazepam	1	2010-01-01	2010
ketamine	bromo-dragonfly	1	2010-09-01	2010
ketamine	mushrooms	1	2010-11-01	2010
ketamine	4-aco-dmt	1	2010-09-01	2010
ketamine	salvia divinorum	1	2010-06-01	2010
ketamine	nitrous oxide	1	2010-12-01	2010
ketamine	undefined	1	2010-06-01	2010
ketamine	methamphetamine	1	2010-05-01	2010
ketamine	tobacco	1	2010-02-01	2010
ketamine	cannabis	1	2011-09-01	2011
ketamine	cannabis	1	2011-02-01	2011
ketamine	cannabis	1	2011-02-01	2011
ketamine	2c-b	1	2011-02-01	2011
ketamine	alcohol	1	2011-08-01	2011
ketamine	cocaine	1	2011-03-01	2011
ketamine	piracetam	1	2011-09-01	2011
ketamine	undefined	1	2011-02-01	2011
ketamine	lsd	1	2012-12-01	2012
ketamine	lsd	1	2012-10-01	2012
ketamine	lsd	1	2012-04-01	2012
ketamine	cannabis	1	2012-12-01	2012
ketamine	cannabis	1	2012-12-01	2012
ketamine	cannabis	1	2012-10-01	2012
ketamine	undefined	1	2012-11-01	2012
ketamine	melatonin	1	2012-10-01	2012
ketamine	mdma	1	2013-12-01	2013
ketamine	mdma	1	2013-12-01	2013
ketamine	mdma	1	2013-07-01	2013
ketamine	alcohol	1	2013-09-01	2013
ketamine	alcohol	1	2013-07-01	2013
ketamine	cannabis	1	2013-12-01	2013
ketamine	cannabis	1	2013-09-01	2013
ketamine	lsd	1	2013-07-01	2013
ketamine	lsd	1	2013-04-01	2013
ketamine	4-aco-dmt	1	2013-01-01	2013
ketamine	mushrooms	1	2013-12-01	2013
ketamine	tobacco	1	2013-09-01	2013
ketamine	diazepam	1	2013-07-01	2013
ketamine	dpt	1	2013-05-01	2013
ketamine	nitrous oxide	1	2013-05-01	2013
ketamine	mdma	1	2014-11-01	2014
ketamine	amt	1	2014-02-01	2014
ketamine	piracetam	1	2014-02-01	2014
