source	target	value	date	year
mdma	alcohol	1	2004-07-01	2004
mdma	alcohol	1	2004-06-01	2004
mdma	alcohol	1	2004-03-01	2004
mdma	alcohol	1	2004-03-01	2004
mdma	alcohol	1	2004-03-01	2004
mdma	alcohol	1	2004-02-01	2004
mdma	alcohol	1	2004-01-01	2004
mdma	5-meo-dipt	1	2004-07-01	2004
mdma	5-meo-dipt	1	2004-07-01	2004
mdma	5-meo-dipt	1	2004-07-01	2004
mdma	5-meo-dipt	1	2004-07-01	2004
mdma	5-meo-dipt	1	2004-07-01	2004
mdma	5-meo-dipt	1	2004-01-01	2004
mdma	lsd	1	2004-12-01	2004
mdma	lsd	1	2004-12-01	2004
mdma	lsd	1	2004-08-01	2004
mdma	lsd	1	2004-08-01	2004
mdma	lsd	1	2004-07-01	2004
mdma	lsd	1	2004-02-01	2004
mdma	tryptophan	1	2004-12-01	2004
mdma	tryptophan	1	2004-12-01	2004
mdma	tryptophan	1	2004-12-01	2004
mdma	tryptophan	1	2004-07-01	2004
mdma	mushrooms	1	2004-10-01	2004
mdma	mushrooms	1	2004-03-01	2004
mdma	mushrooms	1	2004-03-01	2004
mdma	tobacco	1	2004-10-01	2004
mdma	tobacco	1	2004-09-01	2004
mdma	tobacco	1	2004-05-01	2004
mdma	inhalants	1	2004-09-01	2004
mdma	inhalants	1	2004-05-01	2004
mdma	inhalants	1	2004-03-01	2004
mdma	vitamin c	1	2004-12-01	2004
mdma	vitamin c	1	2004-12-01	2004
mdma	vitamin c	1	2004-07-01	2004
mdma	2c-i	1	2004-10-01	2004
mdma	2c-i	1	2004-08-01	2004
mdma	2c-i	1	2004-03-01	2004
mdma	amphetamines	1	2004-12-01	2004
mdma	amphetamines	1	2004-10-01	2004
mdma	2c-b	1	2004-10-01	2004
mdma	ghb	1	2004-05-01	2004
mdma	2c-e	1	2004-03-01	2004
mdma	ketamine	1	2004-02-01	2004
mdma	cannabis	1	2005-12-01	2005
mdma	cannabis	1	2005-12-01	2005
mdma	cannabis	1	2005-11-01	2005
mdma	cannabis	1	2005-11-01	2005
mdma	cannabis	1	2005-11-01	2005
mdma	cannabis	1	2005-11-01	2005
mdma	cannabis	1	2005-10-01	2005
mdma	cannabis	1	2005-10-01	2005
mdma	cannabis	1	2005-09-01	2005
mdma	cannabis	1	2005-09-01	2005
mdma	cannabis	1	2005-09-01	2005
mdma	cannabis	1	2005-09-01	2005
mdma	cannabis	1	2005-08-01	2005
mdma	cannabis	1	2005-08-01	2005
mdma	cannabis	1	2005-08-01	2005
mdma	cannabis	1	2005-07-01	2005
mdma	cannabis	1	2005-07-01	2005
mdma	cannabis	1	2005-07-01	2005
mdma	cannabis	1	2005-07-01	2005
mdma	cannabis	1	2005-06-01	2005
mdma	cannabis	1	2005-04-01	2005
mdma	cannabis	1	2005-04-01	2005
mdma	cannabis	1	2005-02-01	2005
mdma	cannabis	1	2005-02-01	2005
mdma	cannabis	1	2005-02-01	2005
mdma	cannabis	1	2005-01-01	2005
mdma	lsd	1	2005-12-01	2005
mdma	lsd	1	2005-09-01	2005
mdma	lsd	1	2005-08-01	2005
mdma	lsd	1	2005-08-01	2005
mdma	lsd	1	2005-07-01	2005
mdma	lsd	1	2005-04-01	2005
mdma	lsd	1	2005-02-01	2005
mdma	alcohol	1	2005-12-01	2005
mdma	alcohol	1	2005-11-01	2005
mdma	alcohol	1	2005-11-01	2005
mdma	alcohol	1	2005-10-01	2005
mdma	alcohol	1	2005-10-01	2005
mdma	alcohol	1	2005-07-01	2005
mdma	alcohol	1	2005-02-01	2005
mdma	mushrooms	1	2005-10-01	2005
mdma	mushrooms	1	2005-08-01	2005
mdma	mushrooms	1	2005-07-01	2005
mdma	mushrooms	1	2005-07-01	2005
mdma	mushrooms	1	2005-07-01	2005
mdma	mushrooms	1	2005-02-01	2005
mdma	nitrous oxide	1	2005-12-01	2005
mdma	nitrous oxide	1	2005-08-01	2005
mdma	nitrous oxide	1	2005-06-01	2005
mdma	nitrous oxide	1	2005-04-01	2005
mdma	amphetamines	1	2005-12-01	2005
mdma	amphetamines	1	2005-08-01	2005
mdma	amphetamines	1	2005-04-01	2005
mdma	amphetamines	1	2005-02-01	2005
mdma	tobacco	1	2005-07-01	2005
mdma	tobacco	1	2005-04-01	2005
mdma	tobacco	1	2005-02-01	2005
mdma	5-meo-dipt	1	2005-11-01	2005
mdma	5-meo-dipt	1	2005-09-01	2005
mdma	ghb	1	2005-12-01	2005
mdma	ghb	1	2005-07-01	2005
mdma	oral	1	2005-03-01	2005
mdma	oral	1	2005-03-01	2005
mdma	undefined	1	2005-03-01	2005
mdma	undefined	1	2005-01-01	2005
mdma	inhalants	1	2005-09-01	2005
mdma	2c-i	1	2005-09-01	2005
mdma	methamphetamine	1	2005-09-01	2005
mdma	2c-b	1	2005-07-01	2005
mdma	2c-e	1	2005-10-01	2005
mdma	tryptophan	1	2005-02-01	2005
mdma	cannabis	1	2006-12-01	2006
mdma	cannabis	1	2006-12-01	2006
mdma	cannabis	1	2006-11-01	2006
mdma	cannabis	1	2006-10-01	2006
mdma	cannabis	1	2006-09-01	2006
mdma	cannabis	1	2006-08-01	2006
mdma	cannabis	1	2006-08-01	2006
mdma	cannabis	1	2006-07-01	2006
mdma	cannabis	1	2006-07-01	2006
mdma	cannabis	1	2006-06-01	2006
mdma	cannabis	1	2006-06-01	2006
mdma	cannabis	1	2006-05-01	2006
mdma	cannabis	1	2006-05-01	2006
mdma	cannabis	1	2006-05-01	2006
mdma	cannabis	1	2006-05-01	2006
mdma	cannabis	1	2006-04-01	2006
mdma	cannabis	1	2006-04-01	2006
mdma	cannabis	1	2006-04-01	2006
mdma	cannabis	1	2006-03-01	2006
mdma	alcohol	1	2006-12-01	2006
mdma	alcohol	1	2006-09-01	2006
mdma	alcohol	1	2006-07-01	2006
mdma	alcohol	1	2006-07-01	2006
mdma	alcohol	1	2006-06-01	2006
mdma	alcohol	1	2006-05-01	2006
mdma	alcohol	1	2006-05-01	2006
mdma	alcohol	1	2006-04-01	2006
mdma	alcohol	1	2006-03-01	2006
mdma	alcohol	1	2006-02-01	2006
mdma	ketamine	1	2006-11-01	2006
mdma	ketamine	1	2006-08-01	2006
mdma	ketamine	1	2006-07-01	2006
mdma	ketamine	1	2006-05-01	2006
mdma	ketamine	1	2006-04-01	2006
mdma	oral	1	2006-10-01	2006
mdma	oral	1	2006-07-01	2006
mdma	oral	1	2006-06-01	2006
mdma	oral	1	2006-06-01	2006
mdma	oral	1	2006-03-01	2006
mdma	lsd	1	2006-05-01	2006
mdma	lsd	1	2006-05-01	2006
mdma	lsd	1	2006-04-01	2006
mdma	lsd	1	2006-04-01	2006
mdma	lsd	1	2006-02-01	2006
mdma	tobacco	1	2006-09-01	2006
mdma	tobacco	1	2006-07-01	2006
mdma	tobacco	1	2006-05-01	2006
mdma	tobacco	1	2006-02-01	2006
mdma	nitrous oxide	1	2006-09-01	2006
mdma	nitrous oxide	1	2006-06-01	2006
mdma	nitrous oxide	1	2006-02-01	2006
mdma	tryptophan	1	2006-09-01	2006
mdma	tryptophan	1	2006-04-01	2006
mdma	tryptophan	1	2006-03-01	2006
mdma	mushrooms	1	2006-12-01	2006
mdma	mushrooms	1	2006-08-01	2006
mdma	mushrooms	1	2006-06-01	2006
mdma	2c-b	1	2006-03-01	2006
mdma	2c-b	1	2006-03-01	2006
mdma	2c-e	1	2006-11-01	2006
mdma	2c-e	1	2006-05-01	2006
mdma	vitamin c	1	2006-06-01	2006
mdma	vitamin c	1	2006-05-01	2006
mdma	cocaine	1	2006-08-01	2006
mdma	dmt	1	2006-09-01	2006
mdma	inhalants	1	2006-12-01	2006
mdma	ghb	1	2006-05-01	2006
mdma	2c-i	1	2006-03-01	2006
mdma	amphetamines	1	2006-01-01	2006
mdma	cannabis	1	2007-12-01	2007
mdma	cannabis	1	2007-12-01	2007
mdma	cannabis	1	2007-12-01	2007
mdma	cannabis	1	2007-12-01	2007
mdma	cannabis	1	2007-12-01	2007
mdma	cannabis	1	2007-12-01	2007
mdma	cannabis	1	2007-12-01	2007
mdma	cannabis	1	2007-12-01	2007
mdma	cannabis	1	2007-12-01	2007
mdma	cannabis	1	2007-12-01	2007
mdma	cannabis	1	2007-12-01	2007
mdma	cannabis	1	2007-11-01	2007
mdma	cannabis	1	2007-11-01	2007
mdma	cannabis	1	2007-11-01	2007
mdma	cannabis	1	2007-11-01	2007
mdma	cannabis	1	2007-11-01	2007
mdma	cannabis	1	2007-11-01	2007
mdma	cannabis	1	2007-11-01	2007
mdma	cannabis	1	2007-10-01	2007
mdma	cannabis	1	2007-10-01	2007
mdma	cannabis	1	2007-10-01	2007
mdma	cannabis	1	2007-10-01	2007
mdma	cannabis	1	2007-10-01	2007
mdma	cannabis	1	2007-09-01	2007
mdma	cannabis	1	2007-09-01	2007
mdma	cannabis	1	2007-08-01	2007
mdma	cannabis	1	2007-08-01	2007
mdma	cannabis	1	2007-08-01	2007
mdma	cannabis	1	2007-08-01	2007
mdma	cannabis	1	2007-08-01	2007
mdma	cannabis	1	2007-06-01	2007
mdma	cannabis	1	2007-06-01	2007
mdma	cannabis	1	2007-06-01	2007
mdma	cannabis	1	2007-06-01	2007
mdma	cannabis	1	2007-06-01	2007
mdma	cannabis	1	2007-06-01	2007
mdma	cannabis	1	2007-06-01	2007
mdma	cannabis	1	2007-06-01	2007
mdma	cannabis	1	2007-05-01	2007
mdma	cannabis	1	2007-05-01	2007
mdma	cannabis	1	2007-05-01	2007
mdma	cannabis	1	2007-05-01	2007
mdma	cannabis	1	2007-05-01	2007
mdma	cannabis	1	2007-04-01	2007
mdma	cannabis	1	2007-04-01	2007
mdma	cannabis	1	2007-04-01	2007
mdma	cannabis	1	2007-04-01	2007
mdma	cannabis	1	2007-04-01	2007
mdma	cannabis	1	2007-04-01	2007
mdma	cannabis	1	2007-03-01	2007
mdma	cannabis	1	2007-03-01	2007
mdma	cannabis	1	2007-03-01	2007
mdma	cannabis	1	2007-03-01	2007
mdma	cannabis	1	2007-02-01	2007
mdma	cannabis	1	2007-02-01	2007
mdma	cannabis	1	2007-02-01	2007
mdma	cannabis	1	2007-02-01	2007
mdma	cannabis	1	2007-02-01	2007
mdma	cannabis	1	2007-02-01	2007
mdma	cannabis	1	2007-02-01	2007
mdma	alcohol	1	2007-12-01	2007
mdma	alcohol	1	2007-12-01	2007
mdma	alcohol	1	2007-12-01	2007
mdma	alcohol	1	2007-12-01	2007
mdma	alcohol	1	2007-11-01	2007
mdma	alcohol	1	2007-11-01	2007
mdma	alcohol	1	2007-11-01	2007
mdma	alcohol	1	2007-11-01	2007
mdma	alcohol	1	2007-10-01	2007
mdma	alcohol	1	2007-08-01	2007
mdma	alcohol	1	2007-08-01	2007
mdma	alcohol	1	2007-08-01	2007
mdma	alcohol	1	2007-07-01	2007
mdma	alcohol	1	2007-06-01	2007
mdma	alcohol	1	2007-06-01	2007
mdma	alcohol	1	2007-06-01	2007
mdma	alcohol	1	2007-06-01	2007
mdma	alcohol	1	2007-06-01	2007
mdma	alcohol	1	2007-06-01	2007
mdma	alcohol	1	2007-05-01	2007
mdma	alcohol	1	2007-05-01	2007
mdma	alcohol	1	2007-04-01	2007
mdma	alcohol	1	2007-04-01	2007
mdma	alcohol	1	2007-03-01	2007
mdma	alcohol	1	2007-02-01	2007
mdma	lsd	1	2007-12-01	2007
mdma	lsd	1	2007-12-01	2007
mdma	lsd	1	2007-11-01	2007
mdma	lsd	1	2007-10-01	2007
mdma	lsd	1	2007-08-01	2007
mdma	lsd	1	2007-07-01	2007
mdma	lsd	1	2007-06-01	2007
mdma	lsd	1	2007-06-01	2007
mdma	lsd	1	2007-06-01	2007
mdma	lsd	1	2007-06-01	2007
mdma	lsd	1	2007-06-01	2007
mdma	lsd	1	2007-06-01	2007
mdma	lsd	1	2007-06-01	2007
mdma	lsd	1	2007-05-01	2007
mdma	lsd	1	2007-04-01	2007
mdma	lsd	1	2007-04-01	2007
mdma	lsd	1	2007-03-01	2007
mdma	lsd	1	2007-02-01	2007
mdma	mushrooms	1	2007-12-01	2007
mdma	mushrooms	1	2007-12-01	2007
mdma	mushrooms	1	2007-11-01	2007
mdma	mushrooms	1	2007-11-01	2007
mdma	mushrooms	1	2007-06-01	2007
mdma	mushrooms	1	2007-05-01	2007
mdma	mushrooms	1	2007-05-01	2007
mdma	mushrooms	1	2007-04-01	2007
mdma	mushrooms	1	2007-03-01	2007
mdma	mushrooms	1	2007-02-01	2007
mdma	mushrooms	1	2007-02-01	2007
mdma	nitrous oxide	1	2007-12-01	2007
mdma	nitrous oxide	1	2007-12-01	2007
mdma	nitrous oxide	1	2007-10-01	2007
mdma	nitrous oxide	1	2007-10-01	2007
mdma	nitrous oxide	1	2007-08-01	2007
mdma	nitrous oxide	1	2007-06-01	2007
mdma	nitrous oxide	1	2007-06-01	2007
mdma	nitrous oxide	1	2007-05-01	2007
mdma	nitrous oxide	1	2007-05-01	2007
mdma	nitrous oxide	1	2007-02-01	2007
mdma	nitrous oxide	1	2007-01-01	2007
mdma	ketamine	1	2007-12-01	2007
mdma	ketamine	1	2007-11-01	2007
mdma	ketamine	1	2007-10-01	2007
mdma	ketamine	1	2007-06-01	2007
mdma	ketamine	1	2007-06-01	2007
mdma	ketamine	1	2007-05-01	2007
mdma	ketamine	1	2007-02-01	2007
mdma	oral	1	2007-12-01	2007
mdma	oral	1	2007-11-01	2007
mdma	oral	1	2007-06-01	2007
mdma	oral	1	2007-06-01	2007
mdma	oral	1	2007-06-01	2007
mdma	cocaine	1	2007-11-01	2007
mdma	cocaine	1	2007-08-01	2007
mdma	cocaine	1	2007-07-01	2007
mdma	cocaine	1	2007-06-01	2007
mdma	cocaine	1	2007-06-01	2007
mdma	methamphetamine	1	2007-10-01	2007
mdma	methamphetamine	1	2007-06-01	2007
mdma	methamphetamine	1	2007-06-01	2007
mdma	methamphetamine	1	2007-06-01	2007
mdma	methamphetamine	1	2007-05-01	2007
mdma	2c-i	1	2007-07-01	2007
mdma	2c-i	1	2007-06-01	2007
mdma	2c-i	1	2007-01-01	2007
mdma	2c-i	1	2007-01-01	2007
mdma	amphetamines	1	2007-07-01	2007
mdma	amphetamines	1	2007-04-01	2007
mdma	amphetamines	1	2007-03-01	2007
mdma	amphetamines	1	2007-02-01	2007
mdma	tobacco	1	2007-11-01	2007
mdma	tobacco	1	2007-08-01	2007
mdma	tobacco	1	2007-07-01	2007
mdma	tobacco	1	2007-02-01	2007
mdma	2c-b	1	2007-11-01	2007
mdma	2c-b	1	2007-11-01	2007
mdma	2c-b	1	2007-01-01	2007
mdma	tryptophan	1	2007-10-01	2007
mdma	tryptophan	1	2007-10-01	2007
mdma	tryptophan	1	2007-04-01	2007
mdma	ghb	1	2007-06-01	2007
mdma	ghb	1	2007-06-01	2007
mdma	ghb	1	2007-06-01	2007
mdma	undefined	1	2007-12-01	2007
mdma	undefined	1	2007-06-01	2007
mdma	2c-c	1	2007-10-01	2007
mdma	inhalants	1	2007-11-01	2007
mdma	2c-e	1	2007-05-01	2007
mdma	cannabis	1	2008-12-01	2008
mdma	cannabis	1	2008-11-01	2008
mdma	cannabis	1	2008-11-01	2008
mdma	cannabis	1	2008-11-01	2008
mdma	cannabis	1	2008-10-01	2008
mdma	cannabis	1	2008-10-01	2008
mdma	cannabis	1	2008-10-01	2008
mdma	cannabis	1	2008-10-01	2008
mdma	cannabis	1	2008-10-01	2008
mdma	cannabis	1	2008-09-01	2008
mdma	cannabis	1	2008-09-01	2008
mdma	cannabis	1	2008-07-01	2008
mdma	cannabis	1	2008-07-01	2008
mdma	cannabis	1	2008-07-01	2008
mdma	cannabis	1	2008-06-01	2008
mdma	cannabis	1	2008-05-01	2008
mdma	cannabis	1	2008-05-01	2008
mdma	cannabis	1	2008-05-01	2008
mdma	cannabis	1	2008-04-01	2008
mdma	cannabis	1	2008-04-01	2008
mdma	cannabis	1	2008-04-01	2008
mdma	cannabis	1	2008-04-01	2008
mdma	cannabis	1	2008-04-01	2008
mdma	cannabis	1	2008-03-01	2008
mdma	cannabis	1	2008-03-01	2008
mdma	cannabis	1	2008-03-01	2008
mdma	cannabis	1	2008-03-01	2008
mdma	cannabis	1	2008-03-01	2008
mdma	cannabis	1	2008-02-01	2008
mdma	cannabis	1	2008-02-01	2008
mdma	cannabis	1	2008-02-01	2008
mdma	cannabis	1	2008-02-01	2008
mdma	cannabis	1	2008-02-01	2008
mdma	cannabis	1	2008-01-01	2008
mdma	cannabis	1	2008-01-01	2008
mdma	alcohol	1	2008-12-01	2008
mdma	alcohol	1	2008-12-01	2008
mdma	alcohol	1	2008-09-01	2008
mdma	alcohol	1	2008-07-01	2008
mdma	alcohol	1	2008-04-01	2008
mdma	alcohol	1	2008-04-01	2008
mdma	alcohol	1	2008-04-01	2008
mdma	alcohol	1	2008-03-01	2008
mdma	alcohol	1	2008-03-01	2008
mdma	alcohol	1	2008-02-01	2008
mdma	alcohol	1	2008-01-01	2008
mdma	alcohol	1	2008-01-01	2008
mdma	mushrooms	1	2008-10-01	2008
mdma	mushrooms	1	2008-10-01	2008
mdma	mushrooms	1	2008-10-01	2008
mdma	mushrooms	1	2008-07-01	2008
mdma	mushrooms	1	2008-06-01	2008
mdma	mushrooms	1	2008-06-01	2008
mdma	mushrooms	1	2008-04-01	2008
mdma	mushrooms	1	2008-04-01	2008
mdma	mushrooms	1	2008-02-01	2008
mdma	mushrooms	1	2008-01-01	2008
mdma	lsd	1	2008-10-01	2008
mdma	lsd	1	2008-10-01	2008
mdma	lsd	1	2008-09-01	2008
mdma	lsd	1	2008-09-01	2008
mdma	lsd	1	2008-06-01	2008
mdma	lsd	1	2008-05-01	2008
mdma	lsd	1	2008-05-01	2008
mdma	lsd	1	2008-02-01	2008
mdma	cocaine	1	2008-10-01	2008
mdma	cocaine	1	2008-08-01	2008
mdma	cocaine	1	2008-07-01	2008
mdma	cocaine	1	2008-07-01	2008
mdma	cocaine	1	2008-03-01	2008
