source	target	value	date	year
amphetamines	cocaine	1	2007-07-01	2007
amphetamines	cocaine	1	2007-07-01	2007
amphetamines	cocaine	1	2007-05-01	2007
amphetamines	cocaine	1	2007-03-01	2007
amphetamines	cocaine	1	2007-02-01	2007
amphetamines	caffeine	1	2007-06-01	2007
amphetamines	caffeine	1	2007-06-01	2007
amphetamines	caffeine	1	2007-04-01	2007
amphetamines	caffeine	1	2007-02-01	2007
amphetamines	methamphetamine	1	2007-09-01	2007
amphetamines	methamphetamine	1	2007-08-01	2007
amphetamines	methamphetamine	1	2007-07-01	2007
amphetamines	methamphetamine	1	2007-03-01	2007
amphetamines	mdma	1	2007-07-01	2007
amphetamines	mdma	1	2007-04-01	2007
amphetamines	mdma	1	2007-03-01	2007
amphetamines	mdma	1	2007-02-01	2007
amphetamines	alprazolam	1	2007-08-01	2007
amphetamines	alprazolam	1	2007-07-01	2007
amphetamines	alprazolam	1	2007-01-01	2007
amphetamines	oral	1	2007-06-01	2007
amphetamines	oral	1	2007-06-01	2007
amphetamines	oral	1	2007-03-01	2007
amphetamines	hydrocodone	1	2007-10-01	2007
amphetamines	hydrocodone	1	2007-02-01	2007
amphetamines	tryptophan	1	2007-12-01	2007
amphetamines	tryptophan	1	2007-12-01	2007
amphetamines	lsd	1	2007-10-01	2007
amphetamines	lsd	1	2007-06-01	2007
amphetamines	undefined	1	2007-06-01	2007
amphetamines	undefined	1	2007-03-01	2007
amphetamines	tobacco	1	2007-09-01	2007
amphetamines	tobacco	1	2007-07-01	2007
amphetamines	anadenanthera colubrina	1	2007-10-01	2007
amphetamines	lorazepam	1	2007-11-01	2007
amphetamines	salvia divinorum	1	2007-11-01	2007
amphetamines	cannabis	1	2008-11-01	2008
amphetamines	cannabis	1	2008-07-01	2008
amphetamines	cannabis	1	2008-07-01	2008
amphetamines	cannabis	1	2008-06-01	2008
amphetamines	cannabis	1	2008-05-01	2008
amphetamines	cannabis	1	2008-04-01	2008
amphetamines	cannabis	1	2008-04-01	2008
amphetamines	cannabis	1	2008-03-01	2008
amphetamines	cannabis	1	2008-02-01	2008
amphetamines	cannabis	1	2008-02-01	2008
amphetamines	alcohol	1	2008-05-01	2008
amphetamines	alcohol	1	2008-04-01	2008
amphetamines	alcohol	1	2008-04-01	2008
amphetamines	alcohol	1	2008-03-01	2008
amphetamines	alcohol	1	2008-02-01	2008
amphetamines	oxycodone	1	2008-09-01	2008
amphetamines	oxycodone	1	2008-05-01	2008
amphetamines	oxycodone	1	2008-05-01	2008
amphetamines	hydrocodone	1	2008-07-01	2008
amphetamines	hydrocodone	1	2008-06-01	2008
amphetamines	hydrocodone	1	2008-04-01	2008
amphetamines	lsd	1	2008-11-01	2008
amphetamines	lsd	1	2008-10-01	2008
amphetamines	lsd	1	2008-06-01	2008
amphetamines	mdma	1	2008-09-01	2008
amphetamines	mdma	1	2008-04-01	2008
amphetamines	tobacco	1	2008-07-01	2008
amphetamines	tobacco	1	2008-03-01	2008
amphetamines	escitalopram	1	2008-03-01	2008
amphetamines	escitalopram	1	2008-03-01	2008
amphetamines	fluoxetine	1	2008-04-01	2008
amphetamines	methylphenidate	1	2008-04-01	2008
amphetamines	lorazepam	1	2008-06-01	2008
amphetamines	cannabis	1	2009-11-01	2009
amphetamines	cannabis	1	2009-10-01	2009
amphetamines	cannabis	1	2009-10-01	2009
amphetamines	cannabis	1	2009-09-01	2009
amphetamines	cannabis	1	2009-09-01	2009
amphetamines	cannabis	1	2009-08-01	2009
amphetamines	cannabis	1	2009-07-01	2009
amphetamines	cannabis	1	2009-07-01	2009
amphetamines	cannabis	1	2009-01-01	2009
amphetamines	alcohol	1	2009-11-01	2009
amphetamines	alcohol	1	2009-09-01	2009
amphetamines	alcohol	1	2009-09-01	2009
amphetamines	alcohol	1	2009-08-01	2009
amphetamines	alcohol	1	2009-07-01	2009
amphetamines	alcohol	1	2009-06-01	2009
amphetamines	caffeine	1	2009-09-01	2009
amphetamines	caffeine	1	2009-07-01	2009
amphetamines	caffeine	1	2009-06-01	2009
amphetamines	salvia divinorum	1	2009-07-01	2009
amphetamines	salvia divinorum	1	2009-03-01	2009
amphetamines	bupropion	1	2009-08-01	2009
amphetamines	oxycodone	1	2009-12-01	2009
amphetamines	sertraline	1	2009-08-01	2009
amphetamines	cocaine	1	2009-11-01	2009
amphetamines	mdma	1	2009-07-01	2009
amphetamines	alprazolam	1	2009-07-01	2009
amphetamines	escitalopram	1	2009-01-01	2009
amphetamines	cannabis	1	2010-09-01	2010
amphetamines	cannabis	1	2010-08-01	2010
amphetamines	cannabis	1	2010-07-01	2010
amphetamines	cannabis	1	2010-07-01	2010
amphetamines	cannabis	1	2010-04-01	2010
amphetamines	cannabis	1	2010-03-01	2010
amphetamines	cannabis	1	2010-02-01	2010
amphetamines	alcohol	1	2010-07-01	2010
amphetamines	alcohol	1	2010-04-01	2010
amphetamines	alcohol	1	2010-03-01	2010
amphetamines	alcohol	1	2010-03-01	2010
amphetamines	alcohol	1	2010-03-01	2010
amphetamines	alcohol	1	2010-02-01	2010
amphetamines	caffeine	1	2010-07-01	2010
amphetamines	caffeine	1	2010-07-01	2010
amphetamines	caffeine	1	2010-07-01	2010
amphetamines	caffeine	1	2010-05-01	2010
amphetamines	undefined	1	2010-09-01	2010
amphetamines	undefined	1	2010-04-01	2010
amphetamines	methylphenidate	1	2010-07-01	2010
amphetamines	methylphenidate	1	2010-04-01	2010
amphetamines	alprazolam	1	2010-04-01	2010
amphetamines	alprazolam	1	2010-03-01	2010
amphetamines	oral	1	2010-09-01	2010
amphetamines	salvia divinorum	1	2010-08-01	2010
amphetamines	methamphetamine	1	2010-03-01	2010
amphetamines	lsd	1	2010-02-01	2010
amphetamines	hydrocodone	1	2010-01-01	2010
amphetamines	mdma	1	2010-01-01	2010
amphetamines	2c-b	1	2010-01-01	2010
amphetamines	cannabis	1	2011-09-01	2011
amphetamines	cannabis	1	2011-02-01	2011
amphetamines	cannabis	1	2011-02-01	2011
amphetamines	bupropion	1	2011-01-01	2011
amphetamines	4-fluoroamphetamine	1	2011-08-01	2011
amphetamines	alcohol	1	2011-08-01	2011
amphetamines	tobacco	1	2011-07-01	2011
amphetamines	undefined	1	2011-02-01	2011
amphetamines	cannabis	1	2012-10-01	2012
amphetamines	cannabis	1	2012-05-01	2012
amphetamines	cannabis	1	2012-04-01	2012
amphetamines	cannabis	1	2012-01-01	2012
amphetamines	methylphenidate	1	2012-04-01	2012
amphetamines	tryptophan	1	2012-10-01	2012
amphetamines	mdma	1	2012-10-01	2012
amphetamines	2c-b	1	2012-10-01	2012
amphetamines	lorazepam	1	2012-10-01	2012
amphetamines	tobacco	1	2012-05-01	2012
amphetamines	4-fluoroamphetamine	1	2012-03-01	2012
amphetamines	sertraline	1	2012-03-01	2012
amphetamines	alcohol	1	2012-01-01	2012
amphetamines	cannabis	1	2013-10-01	2013
amphetamines	cannabis	1	2013-09-01	2013
amphetamines	cannabis	1	2013-06-01	2013
amphetamines	cannabis	1	2013-02-01	2013
amphetamines	bupropion	1	2013-10-01	2013
amphetamines	bupropion	1	2013-01-01	2013
amphetamines	tobacco	1	2013-09-01	2013
amphetamines	tobacco	1	2013-06-01	2013
amphetamines	alcohol	1	2013-02-01	2013
amphetamines	alcohol	1	2013-02-01	2013
amphetamines	25i-nbome	1	2013-09-01	2013
amphetamines	2c-b	1	2013-02-01	2013
amphetamines	25i-nbome	1	2014-01-01	2014
amphetamines	cannabis	1	2014-01-01	2014
